Original Sort,PARCEL,Neighborhood,Property Type,Full Address,latitude,longitude,Did it sell?,Prediction,Actual,Prediction Result
8395,5505020012,Hancock Park,Single Famly,,,,0,,,
8396,5504021012,Hancock Park,Single Famly,,,,0,,,
8397,5505010004,Hancock Park,Single Famly,,,,0,,,
8398,5504013004,Hancock Park,Single Famly,,,,0,,,
8401,5513008015,Hancock Park,Single Famly,,,,0,,,
8402,5507019006,Hancock Park,Single Famly,,,,0,,,
8404,5513006019,Hancock Park,Single Famly,,,,0,,,
8405,5507010001,Hancock Park,Single Famly,,,,0,,,
8409,5084007015,Hancock Park,Single Famly,,,,0,,,
8411,5513014022,Hancock Park,Single Famly,,,,0,,,
8412,5507007014,Hancock Park,Single Famly,,,,0,,,
8416,5507007008,Hancock Park,Single Famly,,,,0,,,
8417,5507019019,Hancock Park,Single Famly,,,,0,,,
8419,5507023007,Hancock Park,Single Famly,,,,0,,,
8420,5507012024,Hancock Park,Single Famly,,,,0,,,
8422,5507010006,Hancock Park,Single Famly,,,,0,,,
8424,5513006024,Hancock Park,Single Famly,,,,0,,,
8426,5507012022,Hancock Park,Single Famly,,,,0,,,
8428,5513006021,Hancock Park,Single Famly,,,,0,,,
8429,5507018009,Hancock Park,Single Famly,,,,0,,,
8430,5524038023,Hancock Park,Single Famly,,,,0,,,
8433,5516006009,Hancock Park,Single Famly,,,,0,,,
8435,5513028013,Hancock Park,Single Famly,,,,0,,,
8436,5522015009,Hancock Park,Single Famly,,,,0,,,
8438,5524021002,Hancock Park,Single Famly,,,,0,,,
8439,5523008011,Hancock Park,Single Famly,,,,0,,,
8441,5516027017,Hancock Park,Single Famly,,,,0,,,
8442,5523037034,Hancock Park,Single Famly,,,,0,,,
8443,5515001007,Hancock Park,Single Famly,,,,0,,,
8444,5515026004,Hancock Park,Single Famly,,,,0,,,
8445,5515002009,Hancock Park,Single Famly,,,,0,,,
8446,5516026002,Hancock Park,Single Famly,,,,0,,,
8449,5524036006,Hancock Park,Single Famly,,,,0,,,
8450,5523032033,Hancock Park,Single Famly,,,,0,,,
8451,5524036018,Hancock Park,Single Famly,,,,0,,,
8454,5515005016,Hancock Park,Single Famly,,,,0,,,
8456,5513012020,Hancock Park,Single Famly,,,,0,,,
8457,5523037036,Hancock Park,Single Famly,,,,0,,,
8458,5515008001,Hancock Park,Single Famly,,,,0,,,
8459,5515022018,Hancock Park,Single Famly,,,,0,,,
8460,5524035007,Hancock Park,Single Famly,,,,0,,,
8461,5523028023,Hancock Park,Single Famly,,,,0,,,
8462,5523029011,Hancock Park,Single Famly,,,,0,,,
8463,5516012015,Hancock Park,Single Famly,,,,0,,,
8464,5515025018,Hancock Park,Single Famly,,,,0,,,
8465,5523001022,Hancock Park,Single Famly,,,,0,,,
8470,5524018015,Hancock Park,Single Famly,,,,0,,,
8473,5523006012,Hancock Park,Single Famly,,,,0,,,
8474,5523014029,Hancock Park,Single Famly,,,,0,,,
8475,5523037046,Hancock Park,Single Famly,,,,0,,,
8476,5523035028,Hancock Park,Single Famly,,,,0,,,
8477,5515011024,Hancock Park,Single Famly,,,,0,,,
8478,5515032013,Hancock Park,Single Famly,,,,0,,,
8481,5516014017,Hancock Park,Single Famly,,,,0,,,
8483,5515032008,Hancock Park,Single Famly,,,,0,,,
8484,5515014016,Hancock Park,Single Famly,,,,0,,,
8486,5515021025,Hancock Park,Single Famly,,,,0,,,
8488,5516007008,Hancock Park,Single Famly,,,,0,,,
8489,5522026022,Hancock Park,Single Famly,,,,0,,,
8490,5515016010,Hancock Park,Single Famly,,,,0,,,
8493,5523032008,Hancock Park,Single Famly,,,,0,,,
8494,5523022010,Hancock Park,Single Famly,,,,0,,,
8495,5515023002,Hancock Park,Single Famly,,,,0,,,
8496,5516013003,Hancock Park,Single Famly,,,,0,,,
8497,5516005036,Hancock Park,Single Famly,,,,0,,,
8498,5523007016,Hancock Park,Single Famly,,,,0,,,
8499,5515018002,Hancock Park,Single Famly,,,,0,,,
8501,5523009018,Hancock Park,Single Famly,,,,0,,,
8505,5523026026,Hancock Park,Single Famly,,,,0,,,
8506,5515021001,Hancock Park,Single Famly,,,,0,,,
8507,5515011008,Hancock Park,Single Famly,,,,0,,,
8509,5516020006,Hancock Park,Single Famly,,,,0,,,
8510,5090008027,Hancock Park,Single Famly,,,,0,,,
8511,5092007016,Hancock Park,Single Famly,,,,0,,,
8513,5090020013,Hancock Park,Single Famly,,,,0,,,
8515,5092014004,Hancock Park,Single Famly,,,,0,,,
8517,5090032024,Hancock Park,Single Famly,,,,0,,,
8518,5505021009,Hancock Park,Single Famly,,,,0,,,
8519,5090033021,Hancock Park,Single Famly,,,,0,,,
8520,5090010017,Hancock Park,Single Famly,,,,0,,,
8522,5092013004,Hancock Park,Single Famly,,,,0,,,
8523,5090020008,Hancock Park,Single Famly,,,,0,,,
8524,5090004017,Hancock Park,Single Famly,,,,0,,,
8525,5505013008,Hancock Park,Single Famly,,,,0,,,
8526,5092002022,Hancock Park,Single Famly,,,,0,,,
8527,5090010023,Hancock Park,Single Famly,,,,0,,,
8529,5090027013,Hancock Park,Single Famly,,,,0,,,
8532,5092009001,Hancock Park,Single Famly,,,,0,,,
8534,5092011029,Hancock Park,Single Famly,,,,0,,,
8535,5081016008,Hancock Park,Single Famly,,,,0,,,
8536,5080003036,Hancock Park,Single Famly,,,,0,,,
8537,5090015008,Hancock Park,Single Famly,,,,0,,,
8538,5081024020,Hancock Park,Single Famly,,,,0,,,
8539,5090015021,Hancock Park,Single Famly,,,,0,,,
8540,5081026011,Hancock Park,Single Famly,,,,0,,,
8542,5083031020,Hancock Park,Single Famly,,,,0,,,
8543,5084026011,Hancock Park,Single Famly,,,,0,,,
8544,5081011019,Hancock Park,Single Famly,,,,0,,,
8547,5083012026,Hancock Park,Single Famly,,,,0,,,
8549,5081016004,Hancock Park,Single Famly,,,,0,,,
8550,5080005005,Hancock Park,Single Famly,,,,0,,,
8553,5080003008,Hancock Park,Single Famly,,,,0,,,
8554,5082020013,Hancock Park,Single Famly,,,,0,,,
8555,5082016037,Hancock Park,Single Famly,,,,0,,,
8556,5082003006,Hancock Park,Single Famly,,,,0,,,
8558,5082002010,Hancock Park,Single Famly,,,,0,,,
8561,5090025023,Hancock Park,Single Famly,,,,0,,,
8563,5081011003,Hancock Park,Single Famly,,,,0,,,
8564,5084023019,Hancock Park,Single Famly,,,,0,,,
8565,5083005011,Hancock Park,Single Famly,,,,0,,,
8566,5081008020,Hancock Park,Single Famly,,,,0,,,
8567,5083005010,Hancock Park,Single Famly,,,,0,,,
8568,5081031021,Hancock Park,Single Famly,,,,0,,,
8569,5082027006,Hancock Park,Single Famly,,,,0,,,
8570,5081024019,Hancock Park,Single Famly,,,,0,,,
8572,5084009029,Hancock Park,Single Famly,,,,0,,,
8575,5090015010,Hancock Park,Single Famly,,,,0,,,
8576,5505003011,Hancock Park,Single Famly,,,,0,,,
8577,5505027002,Hancock Park,Single Famly,,,,0,,,
8578,5507002011,Hancock Park,Single Famly,,,,0,,,
8579,5504016042,Hancock Park,Single Famly,,,,0,,,
8581,5504006008,Hancock Park,Single Famly,,,,0,,,
8582,5504016046,Hancock Park,Single Famly,,,,0,,,
8583,5505020018,Hancock Park,Single Famly,,,,0,,,
8584,5504010003,Hancock Park,Single Famly,,,,0,,,
8585,5505004007,Hancock Park,Single Famly,,,,0,,,
8588,5504022025,Hancock Park,Single Famly,,,,0,,,
8589,5504005008,Hancock Park,Single Famly,,,,0,,,
8590,5505015005,Hancock Park,Single Famly,,,,0,,,
8591,5504019010,Hancock Park,Single Famly,,,,0,,,
8594,5505023009,Hancock Park,Single Famly,,,,0,,,
8600,5524031019,Hancock Park,Single Famly,,,,0,,,
8603,5513013005,Hancock Park,Single Famly,,,,0,,,
8605,5524032005,Hancock Park,Single Famly,,,,0,,,
8606,5507011023,Hancock Park,Single Famly,,,,0,,,
8607,5507005015,Hancock Park,Single Famly,,,,0,,,
8609,5507012018,Hancock Park,Single Famly,,,,0,,,
8610,5507023005,Hancock Park,Single Famly,,,,0,,,
8613,5507013014,Hancock Park,Single Famly,,,,0,,,
8616,5507021006,Hancock Park,Single Famly,,,,0,,,
8617,5084006017,Hancock Park,Single Famly,,,,0,,,
8618,5513015031,Hancock Park,Single Famly,,,,0,,,
8619,5507013002,Hancock Park,Single Famly,,,,0,,,
8620,5084001030,Hancock Park,Single Famly,,,,0,,,
8621,5507003007,Hancock Park,Single Famly,,,,0,,,
8622,5507025012,Hancock Park,Single Famly,,,,0,,,
8625,5513024019,Hancock Park,Single Famly,,,,0,,,
8626,5524026007,Hancock Park,Single Famly,,,,0,,,
8627,5513028003,Hancock Park,Single Famly,,,,0,,,
8629,5523009030,Hancock Park,Single Famly,,,,0,,,
8630,5515031016,Hancock Park,Single Famly,,,,0,,,
8633,5515003005,Hancock Park,Single Famly,,,,0,,,
8634,5513009011,Hancock Park,Single Famly,,,,0,,,
8637,5524034018,Hancock Park,Single Famly,,,,0,,,
8638,5515009001,Hancock Park,Single Famly,,,,0,,,
8639,5522027003,Hancock Park,Single Famly,,,,0,,,
8640,5523032018,Hancock Park,Single Famly,,,,0,,,
8641,5522015008,Hancock Park,Single Famly,,,,0,,,
8643,5513011013,Hancock Park,Single Famly,,,,0,,,
8644,5515021003,Hancock Park,Single Famly,,,,0,,,
8647,5524021001,Hancock Park,Single Famly,,,,0,,,
8648,5523020033,Hancock Park,Single Famly,,,,0,,,
8650,5524035002,Hancock Park,Single Famly,,,,0,,,
8651,5516012031,Hancock Park,Single Famly,,,,0,,,
8652,5516026003,Hancock Park,Single Famly,,,,0,,,
8653,5522029003,Hancock Park,Single Famly,,,,0,,,
8654,5513028021,Hancock Park,Single Famly,,,,0,,,
8655,5523021028,Hancock Park,Single Famly,,,,0,,,
8657,5515023007,Hancock Park,Single Famly,,,,0,,,
8658,5515027009,Hancock Park,Single Famly,,,,0,,,
8659,5522027017,Hancock Park,Single Famly,,,,0,,,
8660,5523019013,Hancock Park,Single Famly,,,,0,,,
8664,5523015006,Hancock Park,Single Famly,,,,0,,,
8666,5523036022,Hancock Park,Single Famly,,,,0,,,
8667,5515028031,Hancock Park,Single Famly,,,,0,,,
8669,5523019008,Hancock Park,Single Famly,,,,0,,,
8670,5523027018,Hancock Park,Single Famly,,,,0,,,
8673,5515009007,Hancock Park,Single Famly,,,,0,,,
8674,5524020012,Hancock Park,Single Famly,,,,0,,,
8677,5515026012,Hancock Park,Single Famly,,,,0,,,
8678,5523014031,Hancock Park,Single Famly,,,,0,,,
8680,5522024001,Hancock Park,Single Famly,,,,0,,,
8681,5523030038,Hancock Park,Single Famly,,,,0,,,
8685,5516017009,Hancock Park,Single Famly,,,,0,,,
8686,5516006038,Hancock Park,Single Famly,,,,0,,,
8687,5524033016,Hancock Park,Single Famly,,,,0,,,
8688,5515024008,Hancock Park,Single Famly,,,,0,,,
8689,5523008003,Hancock Park,Single Famly,,,,0,,,
8690,5515019009,Hancock Park,Single Famly,,,,0,,,
8693,5523032031,Hancock Park,Single Famly,,,,0,,,
8695,5515021022,Hancock Park,Single Famly,,,,0,,,
8697,5522027009,Hancock Park,Single Famly,,,,0,,,
8699,5524024001,Hancock Park,Single Famly,,,,0,,,
8700,5523033016,Hancock Park,Single Famly,,,,0,,,
8704,5524035005,Hancock Park,Single Famly,,,,0,,,
8705,5516018003,Hancock Park,Single Famly,,,,0,,,
8708,5513011003,Hancock Park,Single Famly,,,,0,,,
8709,5524020020,Hancock Park,Single Famly,,,,0,,,
8713,5523033033,Hancock Park,Single Famly,,,,0,,,
8715,5504001008,Hancock Park,Single Famly,,,,0,,,
8718,5090033015,Hancock Park,Single Famly,,,,0,,,
8719,5507017007,Hancock Park,Single Famly,,,,0,,,
8721,5090001018,Hancock Park,Single Famly,,,,0,,,
8725,5090013012,Hancock Park,Single Famly,,,,0,,,
8726,5090005009,Hancock Park,Single Famly,,,,0,,,
8727,5090032016,Hancock Park,Single Famly,,,,0,,,
8728,5505014010,Hancock Park,Single Famly,,,,0,,,
8733,5505021003,Hancock Park,Single Famly,,,,0,,,
8734,5092028034,Hancock Park,Single Famly,,,,0,,,
8738,5090034022,Hancock Park,Single Famly,,,,0,,,
8739,5081016001,Hancock Park,Single Famly,,,,0,,,
8740,5090006016,Hancock Park,Single Famly,,,,0,,,
8741,5090007016,Hancock Park,Single Famly,,,,0,,,
8742,5092003014,Hancock Park,Single Famly,,,,0,,,
8743,5081014001,Hancock Park,Single Famly,,,,0,,,
8745,5083031055,Hancock Park,Single Famly,,,,0,,,
8747,5082007012,Hancock Park,Single Famly,,,,0,,,
8748,5083009012,Hancock Park,Single Famly,,,,0,,,
8749,5081033020,Hancock Park,Single Famly,,,,0,,,
8751,5092019014,Hancock Park,Single Famly,,,,0,,,
8754,5080003009,Hancock Park,Single Famly,,,,0,,,
8756,5082003014,Hancock Park,Single Famly,,,,0,,,
8760,5082002003,Hancock Park,Single Famly,,,,0,,,
8761,5081016010,Hancock Park,Single Famly,,,,0,,,
8762,5084009017,Hancock Park,Single Famly,,,,0,,,
8763,5090003009,Hancock Park,Single Famly,,,,0,,,
8764,5082005015,Hancock Park,Single Famly,,,,0,,,
8765,5082024025,Hancock Park,Single Famly,,,,0,,,
8766,5090002001,Hancock Park,Single Famly,,,,0,,,
8767,5092021003,Hancock Park,Single Famly,,,,0,,,
8768,5090002018,Hancock Park,Single Famly,,,,0,,,
8769,5083005012,Hancock Park,Single Famly,,,,0,,,
8772,5084010030,Hancock Park,Single Famly,,,,0,,,
8773,5082017007,Hancock Park,Single Famly,,,,0,,,
8775,5084008016,Hancock Park,Single Famly,,,,0,,,
8776,5084023033,Hancock Park,Single Famly,,,,0,,,
8778,5081031002,Hancock Park,Single Famly,,,,0,,,
8779,5082025009,Hancock Park,Single Famly,,,,0,,,
8782,5083002022,Hancock Park,Single Famly,,,,0,,,
8785,5092023025,Hancock Park,Single Famly,,,,0,,,
8787,5090022024,Hancock Park,Single Famly,,,,0,,,
8789,5090024008,Hancock Park,Single Famly,,,,0,,,
8790,5081026003,Hancock Park,Single Famly,,,,0,,,
8793,5504003001,Hancock Park,Single Famly,,,,0,,,
8794,5504010001,Hancock Park,Single Famly,,,,0,,,
8796,5504016048,Hancock Park,Single Famly,,,,0,,,
8797,5507002005,Hancock Park,Single Famly,,,,0,,,
8799,5504023004,Hancock Park,Single Famly,,,,0,,,
8801,5505009009,Hancock Park,Single Famly,,,,0,,,
8804,5505010011,Hancock Park,Single Famly,,,,0,,,
8805,5505020007,Hancock Park,Single Famly,,,,0,,,
8806,5505028014,Hancock Park,Single Famly,,,,0,,,
8807,5505017012,Hancock Park,Single Famly,,,,0,,,
8808,5505011009,Hancock Park,Single Famly,,,,0,,,
8809,5505028015,Hancock Park,Single Famly,,,,0,,,
8810,5504019026,Hancock Park,Single Famly,,,,0,,,
8811,5507002006,Hancock Park,Single Famly,,,,0,,,
8812,5524015011,Hancock Park,Single Famly,,,,0,,,
8814,5507005011,Hancock Park,Single Famly,,,,0,,,
8815,5507011012,Hancock Park,Single Famly,,,,0,,,
8816,5524031018,Hancock Park,Single Famly,,,,0,,,
8818,5507008002,Hancock Park,Single Famly,,,,0,,,
8819,5507011024,Hancock Park,Single Famly,,,,0,,,
8822,5524028009,Hancock Park,Single Famly,,,,0,,,
8823,5507018011,Hancock Park,Single Famly,,,,0,,,
8824,5524025017,Hancock Park,Single Famly,,,,0,,,
8825,5513007024,Hancock Park,Single Famly,,,,0,,,
8826,5513015027,Hancock Park,Single Famly,,,,0,,,
8828,5507011025,Hancock Park,Single Famly,,,,0,,,
8829,5513015028,Hancock Park,Single Famly,,,,0,,,
8831,5524030022,Hancock Park,Single Famly,,,,0,,,
8834,5507029020,Hancock Park,Single Famly,,,,0,,,
8835,5507007017,Hancock Park,Single Famly,,,,0,,,
8837,5513014016,Hancock Park,Single Famly,,,,0,,,
8839,5507011003,Hancock Park,Single Famly,,,,0,,,
8843,5084001034,Hancock Park,Single Famly,,,,0,,,
8844,5084002007,Hancock Park,Single Famly,,,,0,,,
8845,5524025018,Hancock Park,Single Famly,,,,0,,,
8846,5507004023,Hancock Park,Single Famly,,,,0,,,
8847,5084002003,Hancock Park,Single Famly,,,,0,,,
8848,5513028004,Hancock Park,Single Famly,,,,0,,,
8849,5524026019,Hancock Park,Single Famly,,,,0,,,
8852,5524038016,Hancock Park,Single Famly,,,,0,,,
8854,5522033019,Hancock Park,Single Famly,,,,0,,,
8855,5515011018,Hancock Park,Single Famly,,,,0,,,
8856,5515029022,Hancock Park,Single Famly,,,,0,,,
8857,5523033025,Hancock Park,Single Famly,,,,0,,,
8858,5522015018,Hancock Park,Single Famly,,,,0,,,
8859,5523005011,Hancock Park,Single Famly,,,,0,,,
8861,5515012012,Hancock Park,Single Famly,,,,0,,,
8862,5516012017,Hancock Park,Single Famly,,,,0,,,
8863,5522015024,Hancock Park,Single Famly,,,,0,,,
8864,5522015023,Hancock Park,Single Famly,,,,0,,,
8868,5523019036,Hancock Park,Single Famly,,,,0,,,
8870,5522015017,Hancock Park,Single Famly,,,,0,,,
8871,5522015025,Hancock Park,Single Famly,,,,0,,,
8872,5523019002,Hancock Park,Single Famly,,,,0,,,
8873,5515028011,Hancock Park,Single Famly,,,,0,,,
8874,5515025015,Hancock Park,Single Famly,,,,0,,,
8876,5516018011,Hancock Park,Single Famly,,,,0,,,
8879,5516010011,Hancock Park,Single Famly,,,,0,,,
8880,5516007015,Hancock Park,Single Famly,,,,0,,,
8881,5522008088,Hancock Park,Single Famly,,,,0,,,
8882,5515020014,Hancock Park,Single Famly,,,,0,,,
8884,5523029007,Hancock Park,Single Famly,,,,0,,,
8888,5522004005,Hancock Park,Single Famly,,,,0,,,
8891,5522008074,Hancock Park,Single Famly,,,,0,,,
8893,5523037025,Hancock Park,Single Famly,,,,0,,,
8894,5516010010,Hancock Park,Single Famly,,,,0,,,
8896,5522008067,Hancock Park,Single Famly,,,,0,,,
8897,5515022013,Hancock Park,Single Famly,,,,0,,,
8898,5516021009,Hancock Park,Single Famly,,,,0,,,
8899,5524035009,Hancock Park,Single Famly,,,,0,,,
8900,5516006014,Hancock Park,Single Famly,,,,0,,,
8901,5515017005,Hancock Park,Single Famly,,,,0,,,
8902,5515006015,Hancock Park,Single Famly,,,,0,,,
8906,5522008062,Hancock Park,Single Famly,,,,0,,,
8908,5513013016,Hancock Park,Single Famly,,,,0,,,
8909,5522008085,Hancock Park,Single Famly,,,,0,,,
8910,5515014017,Hancock Park,Single Famly,,,,0,,,
8913,5522028002,Hancock Park,Single Famly,,,,0,,,
8915,5516024023,Hancock Park,Single Famly,,,,0,,,
8918,5522007010,Hancock Park,Single Famly,,,,0,,,
8920,5516010005,Hancock Park,Single Famly,,,,0,,,
8924,5515012017,Hancock Park,Single Famly,,,,0,,,
8925,5516011002,Hancock Park,Single Famly,,,,0,,,
8926,5516016009,Hancock Park,Single Famly,,,,0,,,
8929,5524022017,Hancock Park,Single Famly,,,,0,,,
8930,5523014023,Hancock Park,Single Famly,,,,0,,,
8931,5516015019,Hancock Park,Single Famly,,,,0,,,
8938,5523036020,Hancock Park,Single Famly,,,,0,,,
8939,5523027005,Hancock Park,Single Famly,,,,0,,,
8940,5515032036,Hancock Park,Single Famly,,,,0,,,
8942,5513009001,Hancock Park,Single Famly,,,,0,,,
8943,5515032022,Hancock Park,Single Famly,,,,0,,,
8945,5522012009,Hancock Park,Single Famly,,,,0,,,
8950,5524024018,Hancock Park,Single Famly,,,,0,,,
8952,5516016030,Hancock Park,Single Famly,,,,0,,,
8953,5523035016,Hancock Park,Single Famly,,,,0,,,
8954,5523029015,Hancock Park,Single Famly,,,,0,,,
8956,5517004017,Hancock Park,Single Famly,,,,0,,,
8957,5513012021,Hancock Park,Single Famly,,,,0,,,
8958,5522009022,Hancock Park,Single Famly,,,,0,,,
8960,5090009019,Hancock Park,Single Famly,,,,0,,,
8961,5092028011,Hancock Park,Single Famly,,,,0,,,
8962,5090008028,Hancock Park,Single Famly,,,,0,,,
8964,5092007013,Hancock Park,Single Famly,,,,0,,,
8965,5092024020,Hancock Park,Single Famly,,,,0,,,
8966,5507029008,Hancock Park,Single Famly,,,,0,,,
8968,5092026023,Hancock Park,Single Famly,,,,0,,,
8969,5092024021,Hancock Park,Single Famly,,,,0,,,
8970,5090010001,Hancock Park,Single Famly,,,,0,,,
8973,5092013006,Hancock Park,Single Famly,,,,0,,,
8974,5092010006,Hancock Park,Single Famly,,,,0,,,
8979,5092002019,Hancock Park,Single Famly,,,,0,,,
8980,5090016009,Hancock Park,Single Famly,,,,0,,,
8981,5507017011,Hancock Park,Single Famly,,,,0,,,
8982,5090008004,Hancock Park,Single Famly,,,,0,,,
8983,5092009007,Hancock Park,Single Famly,,,,0,,,
8986,5505021010,Hancock Park,Single Famly,,,,0,,,
8987,5507018030,Hancock Park,Single Famly,,,,0,,,
8989,5092018036,Hancock Park,Single Famly,,,,0,,,
8990,5082021003,Hancock Park,Single Famly,,,,0,,,
8993,5090007005,Hancock Park,Single Famly,,,,0,,,
8996,5090025007,Hancock Park,Single Famly,,,,0,,,
8997,5090006007,Hancock Park,Single Famly,,,,0,,,
8998,5081030010,Hancock Park,Single Famly,,,,0,,,
8999,5082008022,Hancock Park,Single Famly,,,,0,,,
9000,5082021026,Hancock Park,Single Famly,,,,0,,,
9002,5090034026,Hancock Park,Single Famly,,,,0,,,
9003,5082018009,Hancock Park,Single Famly,,,,0,,,
9004,5082008019,Hancock Park,Single Famly,,,,0,,,
9005,5081029025,Hancock Park,Single Famly,,,,0,,,
9006,5090025008,Hancock Park,Single Famly,,,,0,,,
9008,5081022015,Hancock Park,Single Famly,,,,0,,,
9009,5082002005,Hancock Park,Single Famly,,,,0,,,
9010,5090015016,Hancock Park,Single Famly,,,,0,,,
9012,5080003002,Hancock Park,Single Famly,,,,0,,,
9013,5092003004,Hancock Park,Single Famly,,,,0,,,
9016,5080003001,Hancock Park,Single Famly,,,,0,,,
9017,5082008029,Hancock Park,Single Famly,,,,0,,,
9019,5083013002,Hancock Park,Single Famly,,,,0,,,
9020,5092018024,Hancock Park,Single Famly,,,,0,,,
9023,5090003016,Hancock Park,Single Famly,,,,0,,,
9024,5081017022,Hancock Park,Single Famly,,,,0,,,
9025,5082019015,Hancock Park,Single Famly,,,,0,,,
9026,5090002002,Hancock Park,Single Famly,,,,0,,,
9028,5083017002,Hancock Park,Single Famly,,,,0,,,
9029,5081024023,Hancock Park,Single Famly,,,,0,,,
9030,5090034023,Hancock Park,Single Famly,,,,0,,,
9032,5081018003,Hancock Park,Single Famly,,,,0,,,
9034,5084027006,Hancock Park,Single Famly,,,,0,,,
9035,5090003021,Hancock Park,Single Famly,,,,0,,,
9036,5081017004,Hancock Park,Single Famly,,,,0,,,
9037,5090012014,Hancock Park,Single Famly,,,,0,,,
9038,5083025001,Hancock Park,Single Famly,,,,0,,,
9040,5082003007,Hancock Park,Single Famly,,,,0,,,
9044,5082024011,Hancock Park,Single Famly,,,,0,,,
9047,5082018004,Hancock Park,Single Famly,,,,0,,,
9048,5092018014,Hancock Park,Single Famly,,,,0,,,
9049,5082009015,Hancock Park,Single Famly,,,,0,,,
9050,5082005003,Hancock Park,Single Famly,,,,0,,,
9051,5081027018,Hancock Park,Single Famly,,,,0,,,
