Order,Parcel,Neighborhood,House Type,Address,Lat,Lng,Did it sell?,Prediction,Actual,Prediction Result
30666,5555003134,West Hollywood,Condo,"1110 Hacienda Pl #403, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30672,5554023048,West Hollywood,Condo,"8400 De Longpre Ave #304, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30673,4340018126,West Hollywood,Condo,"818 N Doheny Dr #1204, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30706,5555005054,West Hollywood,Condo,"1100 Alta Loma Rd #505, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30715,4340028055,West Hollywood,Condo,"1033 Carol Dr #402, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30728,5531023027,West Hollywood,Condo,"1037 N Vista St #102, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
30733,5555005170,West Hollywood,Condo,"1134 Alta Loma Rd #114, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30758,4340018054,West Hollywood,Condo,"818 N Doheny Dr #304, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30759,4340018071,West Hollywood,Condo,"818 N Doheny Dr #506, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30762,4340024076,West Hollywood,Condo,"906 N Doheny Dr #408, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30765,5529001090,West Hollywood,Condo,"1015 N Kings Rd #205, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30771,4340027166,West Hollywood,Condo,"999 N Doheny Dr #PH3, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30775,4340021057,West Hollywood,Condo,"8960 Cynthia St #110, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30930,4337011098,West Hollywood,Condo,"720 Huntley Dr #107, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30977,5554026133,West Hollywood,Condo,"1221 N Kings Rd #403, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30988,4339009097,West Hollywood,Condo,"1010 Palm Ave #303, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
30992,5554008049,West Hollywood,Condo,"1351 N Crescent Heights Blvd #21, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
30999,5559006235,West Hollywood,Condo,"1230 Horn Ave #632, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31002,5529025135,West Hollywood,Condo,"950 N Kings Rd #234, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31003,5559006112,West Hollywood,Condo,"8787 Shoreham Dr #1005, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31009,5555005177,West Hollywood,Condo,"1134 Alta Loma Rd #205, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31031,5559001024,West Hollywood,Condo,"1131 Alta Loma Rd #103, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31033,5529025118,West Hollywood,Condo,"950 N Kings Rd #217, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31042,5559001172,West Hollywood,Condo,"1131 Alta Loma Rd #526, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31047,5555006162,West Hollywood,Condo,"1155 N La Cienega Blvd #1103, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31051,5559006078,West Hollywood,Condo,"8787 Shoreham Dr #701, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31052,5529025035,West Hollywood,Condo,"950 N Kings Rd #61, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31060,4337004092,West Hollywood,Condo,"700 Westmount Dr #106, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31061,5529005107,West Hollywood,Condo,"927 N Kings Rd #217, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31066,4340014031,West Hollywood,Condo,"9025 Keith Ave #201, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31068,4339004159,West Hollywood,Condo,"8530 Holloway Dr #327, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31071,5559001046,West Hollywood,Condo,"1131 Alta Loma Rd #125, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31077,5559006033,West Hollywood,Condo,"8787 Shoreham Dr #206, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31082,5559006038,West Hollywood,Condo,"8787 Shoreham Dr #301, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31083,4340021070,West Hollywood,Condo,"8960 Cynthia St #308, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31091,5554016045,West Hollywood,Condo,"1275 Havenhurst Dr #13, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
31092,5529001040,West Hollywood,Condo,"1045 N Kings Rd #104, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31093,5529025212,West Hollywood,Condo,"950 N Kings Rd #350, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31097,5529004118,West Hollywood,Condo,"850 N Kings Rd #207, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31099,4339009073,West Hollywood,Condo,"1023 Hancock Ave #112, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31105,5559001042,West Hollywood,Condo,"1131 Alta Loma Rd #121, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31107,4340027152,West Hollywood,Condo,"999 N Doheny Dr #1201, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31112,5529025167,West Hollywood,Condo,"950 N Kings Rd #270, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31113,5529004094,West Hollywood,Condo,"850 N Kings Rd #107, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31123,5529025076,West Hollywood,Condo,"950 N Kings Rd #141, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31127,5559001041,West Hollywood,Condo,"1131 Alta Loma Rd #120, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31128,5559001177,West Hollywood,Condo,"1131 Alta Loma Rd #531, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31135,5529025150,West Hollywood,Condo,"950 N Kings Rd #249, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31143,5529025105,West Hollywood,Condo,"950 N Kings Rd #204, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31150,5555006067,West Hollywood,Condo,"1155 N La Cienega Blvd #406, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31167,5529004092,West Hollywood,Condo,"850 N Kings Rd #110, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31170,4340021058,West Hollywood,Condo,"8960 Cynthia St #111, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31178,5554005022,West Hollywood,Condo,"1412 N Crescent Heights Blvd #20, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
31183,5554023024,West Hollywood,Condo,"8400 De Longpre Ave #105, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31201,5555005073,West Hollywood,Condo,"1100 Alta Loma Rd #708, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31207,4339004147,West Hollywood,Condo,"8530 Holloway Dr #315, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31210,5529005150,West Hollywood,Condo,"911 N Kings Rd #120, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31227,5559006105,West Hollywood,Condo,"8787 Shoreham Dr #908, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31232,5529005190,West Hollywood,Condo,"911 N Kings Rd #316, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31233,5555002133,West Hollywood,Condo,"1228 N La Cienega Blvd #103, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31234,4339019038,West Hollywood,Condo,"853 Larrabee St #1, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31239,4339004143,West Hollywood,Condo,"8530 Holloway Dr #311, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31241,4340027102,West Hollywood,Condo,"999 N Doheny Dr #711, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31242,4340027151,West Hollywood,Condo,"999 N Doheny Dr #1112, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31243,4340014038,West Hollywood,Condo,"9025 Keith Ave #304, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31247,4340022077,West Hollywood,Condo,"9000 Cynthia St #400, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31253,5529025101,West Hollywood,Condo,"950 N Kings Rd #170, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31258,5554026116,West Hollywood,Condo,"1221 N Kings Rd #208, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31261,5529005152,West Hollywood,Condo,"911 N Kings Rd #122, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31262,5529004102,West Hollywood,Condo,"848 N Kings Rd #112, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31269,5529004129,West Hollywood,Condo,"850 N Kings Rd #306, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31271,4339019044,West Hollywood,Condo,"853 Larrabee St #19, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31276,5555022026,West Hollywood,Condo,"8341 W Sunset Blvd #2, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31281,4337004095,West Hollywood,Condo,"700 Westmount Dr #109, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31285,4340023043,West Hollywood,Condo,"930 N Wetherly Dr #106, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31289,4337011110,West Hollywood,Condo,"720 Huntley Dr #212, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31291,5559001031,West Hollywood,Condo,"1131 Alta Loma Rd #110, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31292,5554026099,West Hollywood,Condo,"1209 N Kings Rd #4, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31303,4339004146,West Hollywood,Condo,"8530 Holloway Dr #314, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31304,5529005169,West Hollywood,Condo,"911 N Kings Rd #217, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31314,5555022030,West Hollywood,Condo,"8341 W Sunset Blvd #6, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31320,5559001144,West Hollywood,Condo,"1131 Alta Loma Rd #430, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31327,5559006155,West Hollywood,Condo,"1230 Horn Ave #305, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31336,5554008024,West Hollywood,Condo,"1351 N Crescent Heights Blvd #10, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
31338,5529025064,West Hollywood,Condo,"950 N Kings Rd #129, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31348,4339009070,West Hollywood,Condo,"1010 Palm Ave #109, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31352,5559006064,West Hollywood,Condo,"8787 Shoreham Dr #507, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31364,5554026097,West Hollywood,Condo,"1209 N Kings Rd #2, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31365,4337011104,West Hollywood,Condo,"720 Huntley Dr #206, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31373,5529004148,West Hollywood,Condo,"848 N Kings Rd #308, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31374,5559001181,West Hollywood,Condo,"1131 Alta Loma Rd #604, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31380,4337011108,West Hollywood,Condo,"720 Huntley Dr #210, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31382,4337008152,West Hollywood,Condo,"723 Westmount Dr #304, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31389,4340018076,West Hollywood,Condo,"818 N Doheny Dr #501, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31401,4337005089,West Hollywood,Condo,"836 Westmount Dr #A, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31415,4340018101,West Hollywood,Condo,"818 N Doheny Dr #902, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31422,4340018097,West Hollywood,Condo,"818 N Doheny Dr #807, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31427,4392014179,West Hollywood,Condo,"9255 Doheny Rd #2906, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31428,4392014125,West Hollywood,Condo,"9255 Doheny Rd #2006, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31440,4339004136,West Hollywood,Condo,"8530 Holloway Dr #304, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31446,5555005192,West Hollywood,Condo,"1134 Alta Loma Rd #304, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31447,4339009078,West Hollywood,Condo,"1010 Palm Ave #201, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31448,5529025054,West Hollywood,Condo,"950 N Kings Rd #119, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31452,5555006130,West Hollywood,Condo,"1155 N La Cienega Blvd #814, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31473,4339019048,West Hollywood,Condo,"853 Larrabee St #7, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31474,5529001045,West Hollywood,Condo,"1045 N Kings Rd #109, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31476,4340018083,West Hollywood,Condo,"818 N Doheny Dr #603, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31482,5555006141,West Hollywood,Condo,"1155 N La Cienega Blvd #910, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31483,5555005186,West Hollywood,Condo,"1134 Alta Loma Rd #214, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31537,4392014097,West Hollywood,Condo,"9255 Doheny Rd #1602, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31543,4392014078,West Hollywood,Condo,"9255 Doheny Rd #1201, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31853,4392014095,West Hollywood,Condo,"9255 Doheny Rd #1506, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31994,4340018117,West Hollywood,Condo,"818 N Doheny Dr #1102, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
31998,4392014098,West Hollywood,Condo,"9255 Doheny Rd #1603, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32265,4392014111,West Hollywood,Condo,"9255 Doheny Rd #1804, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32275,5559006133,West Hollywood,Condo,"8787 Shoreham Dr #1206, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32282,4340018085,West Hollywood,Condo,"818 N Doheny Dr #702, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32284,4392014185,West Hollywood,Condo,"9255 Doheny Rd #3006, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32296,5555005097,West Hollywood,Condo,"1100 Alta Loma Rd #1008, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32300,4392014123,West Hollywood,Condo,"9255 Doheny Rd #2004, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32302,4392014162,West Hollywood,Condo,"9255 Doheny Rd #2701, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32303,4392014054,West Hollywood,Condo,"9255 Doheny Rd #801, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32306,4392014089,West Hollywood,Condo,"9255 Doheny Rd #1406, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32312,4392014178,West Hollywood,Condo,"9255 Doheny Rd #2905, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32319,4392014062,West Hollywood,Condo,"9255 Doheny Rd #903, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32321,4392014187,West Hollywood,Condo,"9255 Doheny Rd #3102, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32326,4392014167,West Hollywood,Condo,"9255 Doheny Rd #2706, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32333,4392014079,West Hollywood,Condo,"9255 Doheny Rd #1202, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32341,4392014193,West Hollywood,Condo,"9255 Doheny Rd #PENT2, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32398,5529004152,West Hollywood,Condo,"848 N Kings Rd #1, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32401,5555006138,West Hollywood,Condo,"1155 N La Cienega Blvd #902, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32428,5559006122,West Hollywood,Condo,"8787 Shoreham Dr #1105, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32431,4337011100,West Hollywood,Condo,"720 Huntley Dr #202, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32464,5559006179,West Hollywood,Condo,"1230 Horn Ave #422, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32473,5559006216,West Hollywood,Condo,"1230 Horn Ave #612, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32474,5554008057,West Hollywood,Condo,"1351 N Crescent Heights Blvd #21, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
32485,5555003109,West Hollywood,Condo,"1121 N Olive Dr #313, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32487,4340027142,West Hollywood,Condo,"999 N Doheny Dr #1103, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32568,5559006087,West Hollywood,Condo,"8787 Shoreham Dr #710, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32576,5529001076,West Hollywood,Condo,"1015 N Kings Rd #111, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32581,5529001117,West Hollywood,Condo,"1015 N Kings Rd #312, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32585,5555006027,West Hollywood,Condo,"1155 N La Cienega Blvd #102, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32596,5555005083,West Hollywood,Condo,"1100 Alta Loma Rd #902, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32605,4392014168,West Hollywood,Condo,"9255 Doheny Rd #2801, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32627,4392014116,West Hollywood,Condo,"9255 Doheny Rd #1903, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32643,4392014093,West Hollywood,Condo,"9255 Doheny Rd #1504, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32655,5530014034,West Hollywood,Condo,"1027 N Genesee Ave #3, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
32662,4340027091,West Hollywood,Condo,"999 N Doheny Dr #612, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32668,5554025123,West Hollywood,Condo,"1210 N Kings Rd #301, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32678,4392014157,West Hollywood,Condo,"9255 Doheny Rd #2602, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32690,5555005138,West Hollywood,Condo,"1100 Alta Loma Rd #1703, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32709,5555005147,West Hollywood,Condo,"1140 Alta Loma Rd #104, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32736,4392014142,West Hollywood,Condo,"9255 Doheny Rd #2305, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32758,5554023035,West Hollywood,Condo,"8400 De Longpre Ave #201, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32760,5554016033,West Hollywood,Condo,"1275 Havenhurst Dr #1, West Hollywood, CA 90046",,,0,1,0,Prediction Incorrect - Not Sold
32792,5555005096,West Hollywood,Condo,"1100 Alta Loma Rd #1007, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32800,5555005061,West Hollywood,Condo,"1100 Alta Loma Rd #604, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32802,5555005110,West Hollywood,Condo,"1100 Alta Loma Rd #1205, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
32806,5555005136,West Hollywood,Condo,"1100 Alta Loma Rd #1701, West Hollywood, CA 90069",,,0,1,0,Prediction Incorrect - Not Sold
